0,.4,.14,.1,Perpustakaan Umum
0,.4,.14,.2,Perpustakaan Khusus
0,.4,.14,.3,Perpustakaan Sekolah
0,.4,.14,.4,Perpustakaan Perguruan Tinggi
,,,,
0,.5,,,KEARSIPAN
,,,,
0,.5,.1,,"Kebijakan di bidang kearsipan yang dilakukan oleh
 Pemerintah Daerah"
,,,,
0,.5,.2,,Pembinaan Kearsipan
0,.5,.2,.1,"Pengembangan Profesi Arsiparis, antara lain Formasi Jabatan
 Arsiparis, Analisis Kebutuhan Arsiparis"
0,.5,.2,.2,Bimbingan Konsultasi Arsiparis
0,.5,.2,.3,Penilaian Arsiparis
0,.5,.2,.4,"Pemilihan Arsiparis Teladan, antara lain: Berkas
 Penyelenggaraan Pemilihan Arsiparis Teladan, Berkas Penetapan Arsiparis Teladan"
0,.5,.2,.5,Data Base Arsiparis
0,.5,.2,.6,Bimbingan Konsultasi Kearsipan
0,.5,.2,.7,"Supervisi dan Evaluasi, antara lain: Perencanaan Supervisi dan Evaluasi, Pelaksanaan Supervisi dan Evaluasi, Laporan
 Hasil Supervisi dan Evaluasi"
0,.5,.2,.8,"Data Base Bimbingan, Konsultasi dan Supervisi"
0,.5,.2,.9,"Fasilitasi Kearsipan, antara lain: Fasilitasi SDM Kearsipan,
 Fasilitasi Prasarana dan Sarana Kearsipan"
,,,,
KLASIFIKASI,,,,URUSAN/FUNGSI
0,.5,.2,.10,"Lembaga/Unit Kearsipan Teladan, antara lain: Berkas Penyelenggaraan Pemilihan Lembaga/Unit Kearsipan, Berkas
 Penetapan Lembaga/Unit Kearsipan Teladan"
0,.5,.2,.11,"Jadwal Retensi Arsip, antara lain: Berkas Usulan Persetujuan JRA, Surat Persetujuan JRA dari Kepala ANRI"
,,,,
0,.5,.3,,Pengelolaan Arsip Dinamis
0,.5,.3,.1,"Penciptaan (antara lain: Buku Registrasi Naskah Masuk dan Keluar Buku Agenda, Kartu Kendali, Lembar
 Pengantar/Buku Ekspedisi)"
0,.5,.3,.2,"Pemberkasan Arsip Aktif (antara lain: daftar berkas dan
 daftar isi berkas)"
0,.5,.3,.3,"Penataan Arsip Inaktif (antara lain: daftar arsip inaktif, daftar
 arsip inaktif tematik)"
0,.5,.3,.4,"Penggunaan (antara lain: daftar arsip dinamis berdasarkan sistem klasifikasi keamanan dan akses arsip dinamis, bukti
 peminjaman arsip)"
0,.5,.3,.5,"Autentikasi Arsip Dinamis (antara lain: pembuktian autentisitas, pendapat tenaga ahli, pengujian, penetapan
 autentisitas arsip dinamis)"
,,,,
0,.5,.4,,"Program Arsip Vital (antara lain: Identifikasi Arsip Vital, Perlindungan dan Pengamanan Arsip Vital, Penyelamatan
 Arsip Vital dan Pemulihan Arsip Vital)"
0,.5,.5,,"Pengelolaan Arsip Terjaga antara lain: Daftar Identifikasi Arsip Terjaga, Daftar Berkas Arsip Terjaga, Daftar Isi Berkas Arsip Terjaga, Surat Penyerahan Arsip Terjaga, Berita Acara
 Penyerahan Salinan Autentik Arsip Terjaga"
0,.5,.6,,Penyusutan Arsip
0,.5,.6,.1,"Pemindahan Arsip (antara lain: Berita Acara Pemindahan,
 Daftar Arsip yang Dipindahkan)"
0,.5,.6,.2,"Pemusnahan Arsip, antara lain: Penetapan Panitia Penilai Arsip, Pertimbangan Panitia Penilai, Permintaan Persetujuan Kepala ANRI untuk pemusnahan arsip dengan retensi sekurang-kurangnya 10 Tahun atau Persetujuan Kepala Daerah selaku Pimpinan Pencipta Arsip untuk pemusnahan arsip dengan retensi di bawah 10 Tahun, Penetapan Arsip yang dimusnahkan, Berita Acara Pemusnahan Arsip, Daftar Arsip yang dimusnahkan"
,,,,
KLASIFIKASI,,,,URUSAN/FUNGSI
0,.5,.6,.3,"Penyerahan Arsip Statis (antara lain: Pembentukan panitia penilai, Notulen rapat panitia, Surat pertimbangan panitia penilai, Surat persetujuan dari Kepala Lembaga Kearsipan, Surat pernyataan autentik, utuh terpercaya dan digunakan dari pencipta arsip, Keputusan Penetapan Penyerahan, Berita Acara Penyerahan Arsip, Daftar Arsip yang diserahkan)"
,,,,
0,.5,.7,,"Alih Media Arsip Antara lain : Kebijakan alih media, Autentikasi, Berita Acara, Daftar arsip yang dialihmediakan."
,,,,
0,.5,.8,,Data Base Pengelolaan Arsip Dinamis
0,.5,.8,.1,Data Base Pengelolaan Arsip Aktif
0,.5,.8,.2,Data Base Pengelolaan Arsip Inaktif
,,,,
0,.5,.9,,Pengelolaan Arsip Statis
0,.5,.9,.1,"Akuisisi (antara lain: Monitoring fisik dan daftar, Verifikasi daftar arsip, Menetapkan status arsip statis, Persetujuan untuk Penyerahan, Penetapan arsip yang diserahkan, Berita Acara Penyerahan, Daftar Arsip yang diserahkan."
0,.5,.9,.2,Penghargaan dan Imbalan
0,.5,.9,.3,"Sejarah Lisan antara lain: Administrasi kegiatan, Berita Acara Wawancara Sejarah Lisan, Laporan Kegiatan, Hasil Wawancara (Kaser/CD/media lain sesuai perkembangan TI,
 dan Transkip)"
0,.5,.9,.4,"Daftar Pencarian Arsip Statis (antara lain: pengumuman,
 akuisisi daftar pencarian arsip statis)"
0,.5,.9,.5,"Menyusun Sarana Bantu Temu Balik (antara lain: daftar
 arsip statis, inventaris arsip statis, guide)"
0,.5,.9,.6,"Preservasi Preventif (antara lain: penyimpanan, pengendalian
 Hama terpadu, reproduksi (alih media)"
0,.5,.9,.7,Preservasi Kuratif
0,.5,.9,.8,"Autentikasi Arsip Statis (antara lain: pembuktian autentisitas, pendapat tenaga ahli, pengujian, penetapan
 autentitas arsip statis)"
0,.5,.9,.9,"Akses Arsip Statis (antara lain: Layanan arsip, Penerbitan
 naskah sumber)"
,,,,
0,.5,.10,,"Jasa Kearsipan (antara lain : konsultasi kearsipan, manual kearsipan, penataan arsip, otomasi kearsipan, penyimpanan
 arsip, perawatan dan pemeliharaan arsip)"
,,,,
0,.5,.11,,Pengelolaan SIKN dan JIKN
,,,,
,,,,
KLASIFIKASI,,,,URUSAN/FUNGSI
0,.5,.12,,Pelindungan dan penyelamatan arsip akibat bencana
,,,,
0,.5,.13,,"Penyelamatan arsip Peramgkat Daerah digabung dan/atau
 dibubarkan"
,,,,
0,.5,.14,,Penerbitan izin penggunaan arsip yang bersifat tertutup
,,,,
0,.5,.15,,Pengawasan Kearsipan
0,.5,.15,.1,Pengawasan Kearsipan Internal
0,.5,.15,.2,Pengawasan Kearsipan Eksternal
0,.5,.15,.3,Sanksi
,,,,
0,.5,.16,,Pengembangan Kearsipan
0,.5,.15,.1,Sistem Kearsipan
0,.5,.15,.2,Sistem Jaringan Informasi Kearsipan
,,,,
0,.6,,,PERSANDIAN
,,,,
0,.6,.1,,"Kebijakan di bidang Persandian yang dilakukan oleh
 Pemerintah Daerah"
,,,,
0,.6,.2,,Pengamanan persandian
0,.6,.2,.1,Pengamanan sinyal: teknik sandi dan kripto
0,.6,.2,.2,Analisis sinyal: teknik sandi dan kripto
0,.6,.2,.3,Materiil sandi: sistem dan peralatan
,,,,
0,.6,.3,,"Pengkajian persandian: Kriptografi, Peralatan Sandi,
 Komunikasi Sandi"
0,.6,.3,.1,Perencanaan Pengkajian
0,.6,.3,.2,Administrasi Pengkajian
0,.6,.3,.3,Pelaksanaan
0,.6,.3,.4,Pelaporan
,,,,
0,.6,.4,,Pembinaan dan Pengendalian Persandian
0,.6,.4,.1,Sumber Daya Manusia (SDM)
0,.6,.4,.2,Jaring Komunikasi
,,,,
0,.6,.5,,Layanan Sertifikasi Elektronik
0,.6,.5,.1,Perencanaan dan Administrasi
0,.6,.5,.2,Pelaksanaan Verifikasi
0,.6,.5,.3,Pelaksanaan Perjanjian kerjasama
0,.6,.5,.4,Penyesuaian Sistem dan Testing
0,.6,.5,.5,Pelaksanaan Bimbingan Teknis Pengguna
0,.6,.5,.6,Pelaksanaan Penerbitan Sertifikat Elektronik
0,.6,.5,.7,Pelaporan
,,,,
0,.7,,,PERENCANAAN PEMBANGUNAN
,,,,
KLASIFIKASI,,,,URUSAN/FUNGSI
0,.7,.1,,Musyawarah Perencanaan Pembangunan /Musrenbang
0,.7,.1,.1,Musrenbang Provinsi
0,.7,.1,.2,Musrenbang Nasional
0,.7,.1,.3,Musrenbang Kab/Kota
0,.7,.1,.4,Musrenbang Kecamatan
0,.7,.1,.5,Musrenbang Kelurahan
0,.7,.1,.6,Musrenbang Desa
,,,,
0,.7,.2,,Perencanaan Pembangungan Daerah
0,.7,.2,.1,Rencana Pembangunan Jangka Panjang
0,.7,.2,.2,Rencana Pembangunan Jangka Menengah
0,.7,.2,.3,Rencana Anggaran Daerah
0,.7,.2,.4,Rencana Pembangunan Tahunan
0,.7,.2,.5,Rencana Pembentukan Perangkat Daerah
0,.7,.2,.6,Program kerja tahunan
0,.7,.2,.7,Penetapan / Kontrak Kinerja
0,.7,.2,.8,Laporan Berkala
0,.7,.2,.9,Laporan Insidential
0,.7,.2,.10,Evaluasi Program
,,,,
0,.7,.3,,Koordinasi dan Sinkronisasi Perencanaan Pembangunan
,,,,
0,.7,.4,,Konsultasi Perencanaan Pembangunan
,,,,
0,.7,.5,,"Pemantauan, Evaluasi, Penilaian, dan Pelaporan Perencanaan
 Pembangunan"
,,,,
0,.7,.6,,Aksi Strategis Daerah
0,.7,.6,.1,Rancangan awal perencanaan aksi strategi daerah
0,.7,.6,.2,"Rapat pembahasan rancangan awal dengan Perangkat
 Daerah"
0,.7,.6,.3,Sosisalisasi dengan Perangkat Daerah
0,.7,.6,.4,Rancangan akhir perencanaan aksi strategi daerah
0,.7,.6,.5,Penerapan perencanaan aksi strategi daerah
,,,,
0,.7,.7,,Perencanaan Pendanaan Pembangunan
0,.7,.7,.1,Pendanaan Nasional dan Hibah
0,.7,.7,.2,Pendanaan Daerah
0,.7,.7,.3,kerjasama Pembangunan Nasional
0,.7,.7,.4,Surat Berharga Syariah Negara
0,.7,.7,.5,Pendanaan On Top atau Inisiatif Baru
,,,,
0,.8,,,ORGANISASI DAN TATA LAKSANA
,,,,
,,,,
KLASIFIKASI,,,,URUSAN/FUNGSI
0,.8,.1,,Struktur Organisasi di lingkungan Pemerintahan Daerah
0,.8,.1,.1,Pembentukan
0,.8,.1,.2,Pengubahan
0,.8,.1,.3,Pembubaran
,,,,
0,.8,.2,,Uraian Jabatan
0,.8,.2,.1,Analisa Jabatan
0,.8,.2,.2,Analisa Beban Kerja
,,,,
0,.8,.3,,Ketatalaksanaan
0,.8,.3,.1,Proses Bisnis
0,.8,.3,.2,Standar Pelayanan
0,.8,.3,.3,Standar Operasional Prosedur
0,.8,.3,.4,Pelayanan Publik
,,,,
0,.8,.4,,Standar Kompetensi jabatan struktural dan fungsional
0,.8,.5,,Evaluasi Kelembagaan
,,,,
0,.8,.6,,Koordinasi Penguatan Reformasi dan Birokrasi
0,.8,.6,.1,Budaya Kerja
0,.8,.6,.2,Penilaian Mandiri Reformasi Birokrasi
0,.8,.6,.3,Akuntabilitas Kinerja Instansi Pemerintah
,,,,
0,.9,,,"PENELITIAN, PENGKAJIAN, DAN PENGEMBANGAN"
,,,,
0,.9,.1,,"Kebijakan di bidang penelitian, pengkajian, pengembangan
 yang dilakukan oleh pemerintah daerah"
,,,,
0,.9,.2,,"Penelitian, Pengkajian dan Pengembangan meliputi: rencana kerja, administrasi penelitian, pelaksanaan, hasil penelitian/
 pengkajian / rekomendasi"
,,,,
0,.9,.3,,"Sosialisasi dan desiminasi hasil penelitian, hasil pengkajian
 dan pengembangan"
,,,,
0,.9,.4,,"Bimbingan teknis penelitian, pengkajian dan pengembangan"
,,,,
0,.9,.5,,"Forum komunikasi penelitian, pengembangan dan penerapan
 ilmu pengetahuan dan teknologi"
,,,,
0,.9,.6,,"Data dan informasi hasil penelitian, pengembangan dan
 penerapan ilmu pengetahuan dan teknologi"
0,.9,.6,.1,Data
0,.9,.6,.2,Statistik
0,.9,.6,.3,Jurnal Hasil Penelitian/Pengkajian
,,,,
KLASIFIKASI,,,,URUSAN/FUNGSI
,,,,
0,.9,.7,,"Master proceeding/ jurnal penelitian, pengembangan dan
 penerapan ilmu pengetahuan dan teknologi"
,,,,
0,.9,.8,,Hak atas kekayaan intelektual (HAKI)
,,,,
0,.9,.9,,Evaluasi Pelaksanaan Kebijakan
,,,,
0,.9,.10,,"Seminar, lokakarya, temukarya, workshop"
,,,,
100,,,,PEMERINTAHAN
,,,,
100,.1,,,OTONOMI DAERAH
100,.1,.1,,"Kebijakan di bidang Otonomi Daerah yang dilakukan oleh
 Pemerintah Daerah"
,,,,
100,.1,.2,,"Penyelenggaraan Pemerintah Daerah Kabupaten (Fasilitasi Bimbingan, Pengawasan, Monitoring dan Evaluasi)"
,,,,
100,.1,.3,,"Penataan Daerah, Pembinaan Daerah Pemekaran, Otonomi Khusus Daerah Istimewa dan Dewan Pertimbangan Otonomi Daerah (Fasilitasi, Monitoring, dan Evaluasi)"
,,,,
100,.1,.4,,"Pemilihan Kepala Daerah, DPRD, dan Hubungan Antar
 Lembaga (Fasilitasi, Monitoring, dan Evaluasi)"
100,.1,.4,.1,Penyelenggaraan Pemilihan Umum Kepala Daerah
100,.1,.4,.2,Administrasi Kepala Daerah dan DPRD
100,.1,.4,.3,Penyiapan Perumusan Kebijakan Pemberdayaan Kapasitas Kepala Daerah dan DPRD di Bidang Pemerintahan
100,.1,.4,.4,"Hubungan Antar Lembaga Daerah (Pemerintah Daerah -
 DPRD)"
100,.1,.4,.5,Assosiasi Daerah
,,,,
100,.1,.5,,Otonomi khusus dan daerah istimewa
,,,,
100,.1,.6,,"Peningkatan Kapasitas Dan Evaluasi Kineija Daerah
 (Fasilitasi, Monitoring, dan Evaluasi)"
100,.1,.6,.1,Kineija Penyelenggaraan Pemerintahan Daerah
100,.1,.6,.2,Kemampuan Penyelenggaraan Otonomi Daerah
100,.1,.6,.3,Pengembangan Kapasitas Daerah
,,,,
100,.1,.7,,"LKPJ/ LKPJAMJ dan LPPD (Fasilitasi, Monitoring dan
 Evaluasi)"
,,,,
,,,,
KLASIFIKASI,,,,URUSAN/FUNGSI
100,.1,.8,,Penyelenggaraan Pemerintah Kecamatan
100,.1,.8,.1,Pembentukan Kecamatan
100,.1,.8,.2,Pemekaran Kecamatan
100,.1,.8,.3,Perluasan/Perubahan Batas Wilayah Kecamatan
100,.1,.8,.4,Pemindahan Ibu Kota Kecamatan
100,.1,.8,.5,Laporan Kecamatan
,,,,
100,.1,.9,,Penyelenggaraan Pemerintah Desa/ Kelurahan
100,.1,.9,.1,Kepala Desa/Kelurahan
100,.1,.9,.2,Lembaga Musyawarah Desa
100,.1,.9,.3,Perangkat Desa/Kelurahan
100,.1,.9,.4,"Anggaran Pendapatan dan Belanja Desa/Kelurahan
 (APBDes/Kel)"
100,.1,.9,.5,Keuangan Desa
100,.1,.9,.6,"Kekayaan Desa, antara lain : Bondo desa, tanah bengkok, dll"
100,.1,.9,.7,"Lembaga Tingkat Desa, antara lain : Badan Permusyawaratan Desa, Badan Usaha Milik Desa, Lembaga Kemasyarakatan, Lembaga Adat, kerjasama Antar Desa"
100,.1,.9,.8,"Administrasi Desa/Kelurahan : Momografi, Peta rupa bumi
 dll"
100,.1,.9,.9,Kewilayahan
,,,,"Antara lain: Pembentukan Desa/Kelurahan, pemekaran, Perubahan batas wilayah/Perluasan Desa, permasalahan batas Desa/Kelurahan, penghapusan Desa/Kelurahan"
100,.1,.9,.10,Pembangunan Desa
100,.1,.9,.11,"Perekonomian Desa: Produksi Desa, Koperasi Desa"
100,.1,.9,.12,Prasarana Desa
100,.1,.9,.13,Pengembangan Desa
100,.1,.9,.14,"Koordinasi : Sektor khusus, Rapat Koordinasi, kerjasama"
100,.1,.9,.15,RT-RW/RK
,,,,
100,.2,,,PEMERINTAHAN UMUM
,,,,
100,.2,.1,,"Kebijakan di bidang Pemerintahan Umum yang dilakukan
 oleh Pemerintah Daerah"
,,,,
100,.2,.2,,Dekonsentrasi dan Kerjasama
100,.2,.2,.1,"Fasilitasi, Koordinasi, Pembinaan dan Pengawasan, serta Monitoring dan Evaluasi Dekonsentrasi dan Tugas
 Pembantuan."
,,,,
KLASIFIKASI,,,,URUSAN/FUNGSI
100,.2,.2,.2,"Fasilitasi, Koordinasi, Pembinaan dan Pengawasan, serta Monitoring dan Evaluasi Dekonsentrasi dan Tugas Bupati
 sebagai Wakil Pemerintah"
100,.2,.2,.3,"Fasilitasi, Koordinasi, Pembinaan dan Pengawasan, serta
 Monitoring dan Evaluasi kerjasama Daerah"
100,.2,.2,.4,Fasilitasi Kecamatan
100,.2,.2,.5,Fasilitasi Pelayanan Umum
,,,,
100,.2,.3,,Wilayah Administrasi dan Perbatasan
100,.2,.3,.1,Toponimi dan Data Wilayah
100,.2,.3,.3,Batas Antar Daerah Wilayah
100,.2,.3,.4,"Penataan Batas Wilayah Antar Kecamatan, Batas Wilayah
 Antar Kelurahan Satu Kecamatan Dan Batas Wilayah Kelurahan Antar Kecamatan"
100,.2,.3,.5,Pemeliharaan Batas Wilayah
,,,,
100,.3,,,HUKUM
,,,,
100,.3,.1,,Program Legislasi
100,.3,.1,.1,Bahan/Materi Program Legislasi Daerah
100,.3,.1,.2,Program Legislasi
,,,,
100,.3,.2,,"Rancangan Peraturan Perundang-Undangan, Rancangan Peraturan Daerah termasuk naskah akademik, rancangan awal sampai rancangan akhir dan telaah hukum sampai
 diundangkan"
,,,,
100,.3,.3,,Keputusan/Ketetapan Pimpinan Pemerintah
100,.3,.3,.1,Keputusan / Ketetapan Gubernur
100,.3,.3,.2,Keputusan / Ketetapan Bupati
100,.3,.3,.4,Keputusan Sekretaris Daerah Provinsi
100,.3,.3,.5,Keputusan Sekretaris Daerah Kabupaten
,,,,
100,.3,.4,,Instruksi / Surat Edaran
100,.3,.4,.1,Instruksi / Surat Edaran Provinsi
100,.3,.4,.2,Instruksi / Surat Edaran Kabupaten
100,.3,.4,.4,Instruksi / Surat Edaran Setingkat Eselon II
,,,,
100,.3,.5,,Surat Perintah
100,.3,.5,.1,Surat Perintah Gubernur
100,.3,.5,.2,Surat Perintah Bupati
100,.3,.5,.3,Surat Perintah Walikota
100,.3,.5,.4,Surat Perintah Setingkat Eselon II
,,,,
100,.3,.6,,"Standar/ Pedoman/ Prosedur Kerja/ Petunjuk/Pelaksanaan/
 Petunjuk Teknis"
,,,,
KLASIFIKASI,,,,URUSAN/FUNGSI
,,,,
100,.3,.7,,"Nota Kesepakatan/ Memorandum of Understanding (MoU)/
 Kontrak/ Perjanjian Kerja sama"
100,.3,.7,.1,Dalam Negeri
100,.3,.7,.2,Luar Negeri
,,,,
100,.3,.8,,"Dokumentasi Hukum, (antara lain: Undang-Undang,
 Peraturan Pemerintah, Keputusan Presiden dan Peraturan- Peraturan yang dijadikan referensi)"
,,,,
100,.3,.9,,Sosialisasi/Penyuluhan/Pembinaan Hukum
,,,,
100,.3,.10,,"Bantuan/ Konsultasi Hukum/ Advokasi
 Pemberian/bantuan/ konsultasi hukum (Pidana, Perdata, Tata Usaha Negara dan Agama)"
,,,,
100,.3,.11,,Kasus/ Sengketa Hukum
100,.3,.11,.1,"Pidana Kasus/ sengketa pidana, baik kejahatan maupun
 pelanggaran"
100,.3,.11,.2,Perdata Kasus/sengketa perdata
100,.3,.11,.3,Tata Usaha Negara
100,.3,.11,.4,Perburuhan
100,.3,.11,.5,Arbitrase
100,.3,.11,.6,Sengketa Adat
,,,,
100,.3,.12,,Perijinan
,,,,
100,.3,.13,,Hak atas Kekayaan Intelektual (HAKI)
100,.3,.13,.1,Hak Cipta
100,.3,.13,.2,Hak Paten
100,.3,.13,.3,Hak Desain Industri
100,.3,.13,.4,Hak Rahasia Dagang
100,.3,.13,.5,Hak Merk
,,,,
100,.3,.14,,Permohonan HAKI yang ditolak
,,,,
200,,,,POLITIK
200,.1,,,KESATUAN BANGSA DAN POLITIK
200,.1,.1,,"Kebijakan di bidang Kesatuan Bangsa dan Politik yang
 dilakukan oleh Pemerintah Daerah"
,,,,
200,.1,.2,,Bina Ideologi dan Wawasan Kebangsaan
200,.1,.2,.1,Ketahanan Ideologi Negara
200,.1,.2,.2,Wawasan Kebangsaan
200,.1,.2,.3,Bela Negara
200,.1,.2,.4,Nilai-Nilai Sejarah Kebangsaan
,,,,
KLASIFIKASI,,,,URUSAN/FUNGSI
200,.1,.2,.5,Pembauran dan Kewarganegaraan
,,,,
200,.1,.3,,Kewaspadaan Nasional
200,.1,.3,.1,"Fasilitasi dan Evaluasi Kewaspadaan Dini dan kerjasama
 Intelijen Keamanan"
200,.1,.3,.3,Fasilitasi dan Evaluasi Penanganan Konflik Pemerintahan
200,.1,.3,.4,Fasilitasi dan Laporan Penanganan Konflik Sosial
200,.1,.3,.5,Fasilitasi Pengawasan Orang Asing dan Lembaga Asing
,,,,
200,.1,.4,,"Ketahanan Seni, Budaya, Adat, Agama, dan Kemasyarakatan"
200,.1,.4,.1,Ketahanan Seni
200,.1,.4,.2,Ketahanan Budaya
200,.1,.4,.3,Agama dan Kepercayaan
200,.1,.4,.4,Organisasi Kemasyarakatan
200,.1,.4,.5,Masalah Sosial Kemasyarakatan
200,.1,.4,.6,Fasilitasi
